race_name,race_class,name,nationality,rider_id,final_position,total_time,total_points,pro_points,queen_points,power_points,team.teamClass,team.teamClassId,team.teamId,team.teamName,stage_1_time,stage_1_stage_result,stage_1_cumulative_result,stage_1_cumulative_behind,stage_1_overall_time,stage_2_time,stage_2_stage_result,stage_2_cumulative_result,stage_2_cumulative_behind,stage_2_overall_time,stage_3_time,stage_3_stage_result,stage_3_cumulative_result,stage_3_cumulative_behind,stage_3_overall_time,stage_4_time,stage_4_stage_result,stage_4_cumulative_result,stage_4_cumulative_behind,stage_4_overall_time,stage_5_time,stage_5_stage_result,stage_5_cumulative_result,stage_5_cumulative_behind,stage_5_overall_time,stage_6_time,stage_6_stage_result,stage_6_cumulative_result,stage_6_cumulative_behind,stage_6_overall_time,stage_0_time,stage_0_stage_result,stage_0_cumulative_result,stage_0_cumulative_behind,stage_0_overall_time
EWS Crans-Montana,MEN,HARKER Jack,GBR,33252,73,+00:00:31:53.930,65,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:44.430,106,103,+00:00:00:50.670,+00:00:07:44.430,+00:00:05:19.470,64,85,+00:00:01:13.490,+00:00:13:03.900,+00:00:03:04.560,88,85,+00:00:01:30.600,+00:00:16:08.460,+00:00:08:20.350,80,80,+00:00:02:14.810,+00:00:24:28.810,+00:00:07:25.120,65,73,+00:00:02:49.930,+00:00:31:53.930,,,,,,,,,,
EWS Crans-Montana,MEN,DE VOCHT Bart,BEL,23075,74,+00:00:31:54.030,63,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:38.700,89,88,+00:00:00:44.940,+00:00:07:38.700,+00:00:05:23.770,80,83,+00:00:01:12.060,+00:00:13:02.470,+00:00:03:01.750,70,76,+00:00:01:26.360,+00:00:16:04.220,+00:00:08:19.660,79,78,+00:00:02:09.880,+00:00:24:23.880,+00:00:07:30.150,83,74,+00:00:02:50.030,+00:00:31:54.030,,,,,,,,,,
EWS Crans-Montana,MEN,CASADEI Nicola,ITA,21878,75,+00:00:31:58.890,61,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:41.070,94,92,+00:00:00:47.310,+00:00:07:41.070,+00:00:05:22.270,75,84,+00:00:01:12.930,+00:00:13:03.340,+00:00:03:13.100,126,90,+00:00:01:38.580,+00:00:16:16.440,+00:00:08:14.280,70,82,+00:00:02:16.720,+00:00:24:30.720,+00:00:07:28.170,75,75,+00:00:02:54.890,+00:00:31:58.890,,,,,,,,,,
EWS Crans-Montana,MEN,FEJER Max,AUT,21703,76,+00:00:31:59.760,59,N/A,N/A,N/A,Development,5,54,Team Dorrong Enduro,+00:00:07:33.890,76,75,+00:00:00:40.130,+00:00:07:33.890,+00:00:05:23.550,79,71,+00:00:01:07.030,+00:00:12:57.440,+00:00:03:08.680,106,82,+00:00:01:28.260,+00:00:16:06.120,+00:00:08:22.820,84,81,+00:00:02:14.940,+00:00:24:28.940,+00:00:07:30.820,87,76,+00:00:02:55.760,+00:00:31:59.760,,,,,,,,,,
EWS Crans-Montana,MEN,ISCLA GRANDVALLET Alex,AND,52485,77,+00:00:32:01.120,57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:29.650,63,63,+00:00:00:35.890,+00:00:07:29.650,+00:00:05:14.450,41,56,+00:00:00:53.690,+00:00:12:44.100,+00:00:02:55.040,32,48,+00:00:01:01.280,+00:00:15:39.140,+00:00:08:31.570,103,66,+00:00:01:56.710,+00:00:24:10.710,+00:00:07:50.410,123,77,+00:00:02:57.120,+00:00:32:01.120,,,,,,,,,,
EWS Crans-Montana,MEN,CAMBOS Albin,FRA,22849,78,+00:00:32:01.600,55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:35.930,83,82,+00:00:00:42.170,+00:00:07:35.930,+00:00:05:24.570,85,79,+00:00:01:10.090,+00:00:13:00.500,+00:00:03:03.860,84,77,+00:00:01:26.500,+00:00:16:04.360,+00:00:08:28.980,92,83,+00:00:02:19.340,+00:00:24:33.340,+00:00:07:28.260,76,78,+00:00:02:57.600,+00:00:32:01.600,,,,,,,,,,
EWS Crans-Montana,MEN,LEBERT Alexis,FRA,22060,79,+00:00:32:04.550,53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:42.680,97,94,+00:00:00:48.920,+00:00:07:42.680,+00:00:05:24.360,83,89,+00:00:01:16.630,+00:00:13:07.040,+00:00:03:11.870,121,92,+00:00:01:41.050,+00:00:16:18.910,+00:00:08:16.920,73,84,+00:00:02:21.830,+00:00:24:35.830,+00:00:07:28.720,78,79,+00:00:03:00.550,+00:00:32:04.550,,,,,,,,,,
EWS Crans-Montana,MEN,PERSAK Vid,SLO,22810,80,+00:00:32:07.360,50,N/A,N/A,N/A,Premier,1,16,Orbea FOX Enduro Team,+00:00:07:13.190,26,26,+00:00:00:19.430,+00:00:07:13.190,+00:00:05:07.080,17,22,+00:00:00:29.860,+00:00:12:20.270,+00:00:02:55.150,33,23,+00:00:00:37.560,+00:00:15:15.420,+00:00:07:51.970,18,23,+00:00:00:53.390,+00:00:23:07.390,+00:00:08:59.970,140,80,+00:00:03:03.360,+00:00:32:07.360,,,,,,,,,,
EWS Crans-Montana,MEN,RHAM Lucas,GER,33537,81,+00:00:32:07.950,47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:35.370,82,81,+00:00:00:41.610,+00:00:07:35.370,+00:00:05:24.450,84,75,+00:00:01:09.410,+00:00:12:59.820,+00:00:03:06.010,96,80,+00:00:01:27.970,+00:00:16:05.830,+00:00:08:31.490,101,86,+00:00:02:23.320,+00:00:24:37.320,+00:00:07:30.630,86,81,+00:00:03:03.950,+00:00:32:07.950,,,,,,,,,,
EWS Crans-Montana,MEN,HAMMOND Chubbie,GBR,37418,82,+00:00:32:08.590,45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:40.030,92,91,+00:00:00:46.270,+00:00:07:40.030,+00:00:05:24.200,81,86,+00:00:01:13.820,+00:00:13:04.230,+00:00:03:03.980,85,84,+00:00:01:30.350,+00:00:16:08.210,+00:00:08:32.400,108,87,+00:00:02:26.610,+00:00:24:40.610,+00:00:07:27.980,74,82,+00:00:03:04.590,+00:00:32:08.590,,,,,,,,,,
EWS Crans-Montana,MEN,STORR Alex,GBR,31009,83,+00:00:32:13.020,43,N/A,N/A,N/A,Pro,2,86,Forbidden Synthesis,+00:00:08:03.900,137,132,+00:00:01:10.140,+00:00:08:03.900,+00:00:05:16.600,52,107,+00:00:01:30.090,+00:00:13:20.500,+00:00:02:54.730,28,89,+00:00:01:37.370,+00:00:16:15.230,+00:00:08:05.840,46,76,+00:00:02:07.070,+00:00:24:21.070,+00:00:07:51.950,125,83,+00:00:03:09.020,+00:00:32:13.020,,,,,,,,,,
EWS Crans-Montana,MEN,LARSSON Adam,SWE,30837,84,+00:00:32:13.700,40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:28.350,58,58,+00:00:00:34.590,+00:00:07:28.350,+00:00:05:27.050,90,67,+00:00:01:04.990,+00:00:12:55.400,+00:00:03:02.500,76,69,+00:00:01:20.040,+00:00:15:57.900,+00:00:08:46.880,125,88,+00:00:02:30.780,+00:00:24:44.780,+00:00:07:28.920,79,84,+00:00:03:09.700,+00:00:32:13.700,,,,,,,,,,
EWS Crans-Montana,MEN,TORRALBA GARASA Juan Gabriel,ESP,21633,85,+00:00:32:14.190,37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:44.550,107,104,+00:00:00:50.790,+00:00:07:44.550,+00:00:05:20.470,70,87,+00:00:01:14.610,+00:00:13:05.020,+00:00:03:02.690,78,83,+00:00:01:29.850,+00:00:16:07.710,+00:00:08:13.290,67,75,+00:00:02:07.000,+00:00:24:21.000,+00:00:07:53.190,126,85,+00:00:03:10.190,+00:00:32:14.190,,,,,,,,,,
EWS Crans-Montana,MEN,WILSON Thomas,GBR,22553,86,+00:00:32:16.410,35,N/A,N/A,N/A,Premier,1,92,Orange Factory Racing,+00:00:07:34.030,77,76,+00:00:00:40.270,+00:00:07:34.030,+00:00:05:31.850,108,88,+00:00:01:15.470,+00:00:13:05.880,+00:00:03:03.290,80,86,+00:00:01:31.310,+00:00:16:09.170,+00:00:08:38.060,112,92,+00:00:02:33.230,+00:00:24:47.230,+00:00:07:29.180,80,86,+00:00:03:12.410,+00:00:32:16.410,,,,,,,,,,
EWS Crans-Montana,MEN,MARI MARI Mariano,ESP,22453,87,+00:00:32:18.310,33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:30.820,69,69,+00:00:00:37.060,+00:00:07:30.820,+00:00:05:42.310,132,96,+00:00:01:22.720,+00:00:13:13.130,+00:00:03:15.870,139,106,+00:00:01:51.140,+00:00:16:29.000,+00:00:08:21.890,83,94,+00:00:02:36.890,+00:00:24:50.890,+00:00:07:27.420,72,87,+00:00:03:14.310,+00:00:32:18.310,,,,,,,,,,
EWS Crans-Montana,MEN,WAGHORN Dylan,NZL,38314,88,+00:00:32:18.530,30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:43.800,103,100,+00:00:00:50.040,+00:00:07:43.800,+00:00:05:24.350,82,92,+00:00:01:17.740,+00:00:13:08.150,+00:00:03:10.930,115,93,+00:00:01:41.220,+00:00:16:19.080,+00:00:08:26.350,87,89,+00:00:02:31.430,+00:00:24:45.430,+00:00:07:33.100,92,88,+00:00:03:14.530,+00:00:32:18.530,,,,,,,,,,
EWS Crans-Montana,MEN,MIHALKOVITS Peter,AUT,23608,89,+00:00:32:20.790,27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:45.940,111,108,+00:00:00:52.180,+00:00:07:45.940,+00:00:05:26.440,88,95,+00:00:01:21.970,+00:00:13:12.380,+00:00:03:05.950,95,91,+00:00:01:40.470,+00:00:16:18.330,+00:00:08:33.230,111,97,+00:00:02:37.560,+00:00:24:51.560,+00:00:07:29.230,81,89,+00:00:03:16.790,+00:00:32:20.790,,,,,,,,,,
EWS Crans-Montana,MEN,STEINSBERGER Jens,GER,26407,90,+00:00:32:23.730,26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:44.400,105,102,+00:00:00:50.640,+00:00:07:44.400,+00:00:05:30.610,102,97,+00:00:01:24.600,+00:00:13:15.010,+00:00:03:04.660,89,94,+00:00:01:41.810,+00:00:16:19.670,+00:00:08:31.580,104,95,+00:00:02:37.250,+00:00:24:51.250,+00:00:07:32.480,90,90,+00:00:03:19.730,+00:00:32:23.730,,,,,,,,,,
EWS Crans-Montana,MEN,MAGGS David,AUS,23408,91,+00:00:32:24.310,25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:37.850,87,86,+00:00:00:44.090,+00:00:07:37.850,+00:00:05:23.280,77,80,+00:00:01:10.720,+00:00:13:01.130,+00:00:03:22.080,144,97,+00:00:01:45.350,+00:00:16:23.210,+00:00:08:28.150,89,96,+00:00:02:37.360,+00:00:24:51.360,+00:00:07:32.950,91,91,+00:00:03:20.310,+00:00:32:24.310,,,,,,,,,,
EWS Crans-Montana,MEN,PELISSERO Simone,ITA,21940,92,+00:00:32:24.530,24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:37.570,86,85,+00:00:00:43.810,+00:00:07:37.570,+00:00:05:33.300,113,93,+00:00:01:20.460,+00:00:13:10.870,+00:00:03:13.250,127,98,+00:00:01:46.260,+00:00:16:24.120,+00:00:08:29.930,96,98,+00:00:02:40.050,+00:00:24:54.050,+00:00:07:30.480,85,92,+00:00:03:20.530,+00:00:32:24.530,,,,,,,,,,
EWS Crans-Montana,MEN,HURLEY Joshua,GBR,27543,93,+00:00:32:24.970,23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:48.730,116,113,+00:00:00:54.970,+00:00:07:48.730,+00:00:05:31.200,106,106,+00:00:01:29.520,+00:00:13:19.930,+00:00:03:04.950,91,100,+00:00:01:47.020,+00:00:16:24.880,+00:00:08:21.130,82,91,+00:00:02:32.010,+00:00:24:46.010,+00:00:07:38.960,106,93,+00:00:03:20.970,+00:00:32:24.970,,,,,,,,,,
EWS Crans-Montana,MEN,ENNIS Ross,IRL,25954,94,+00:00:32:27.040,22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:43.500,102,99,+00:00:00:49.740,+00:00:07:43.500,+00:00:05:28.130,92,94,+00:00:01:21.220,+00:00:13:11.630,+00:00:03:08.160,103,95,+00:00:01:41.930,+00:00:16:19.790,+00:00:08:30.920,98,93,+00:00:02:36.710,+00:00:24:50.710,+00:00:07:36.330,97,94,+00:00:03:23.040,+00:00:32:27.040,,,,,,,,,,
EWS Crans-Montana,MEN,TOOKE Jacob,CAN,22078,95,+00:00:32:30.080,21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:46.270,112,109,+00:00:00:52.510,+00:00:07:46.270,+00:00:05:32.690,111,103,+00:00:01:28.550,+00:00:13:18.960,+00:00:03:03.670,82,96,+00:00:01:44.770,+00:00:16:22.630,+00:00:08:31.500,102,99,+00:00:02:40.130,+00:00:24:54.130,+00:00:07:35.950,96,95,+00:00:03:26.080,+00:00:32:30.080,,,,,,,,,,
EWS Crans-Montana,MEN,LANDMARK Ola Javold,NOR,25289,96,+00:00:32:31.560,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:47.950,114,111,+00:00:00:54.190,+00:00:07:47.950,+00:00:05:34.070,117,110,+00:00:01:31.610,+00:00:13:22.020,+00:00:03:06.040,97,105,+00:00:01:50.200,+00:00:16:28.060,+00:00:08:28.370,90,101,+00:00:02:42.430,+00:00:24:56.430,+00:00:07:35.130,95,96,+00:00:03:27.560,+00:00:32:31.560,,,,,,,,,,
EWS Crans-Montana,MEN,DODINO Giacomo,ITA,22466,97,+00:00:32:32.290,19,N/A,N/A,N/A,Development,5,95,WeRide Racing Team,+00:00:07:48.300,115,112,+00:00:00:54.540,+00:00:07:48.300,+00:00:05:32.670,110,108,+00:00:01:30.560,+00:00:13:20.970,+00:00:03:08.770,108,108,+00:00:01:51.880,+00:00:16:29.740,+00:00:08:31.380,100,105,+00:00:02:47.120,+00:00:25:01.120,+00:00:07:31.170,88,97,+00:00:03:28.290,+00:00:32:32.290,,,,,,,,,,
EWS Crans-Montana,MEN,VON HEYDEN LANGELAAN Carlos,ESP,32853,98,+00:00:32:33.950,18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:21.080,41,41,+00:00:00:27.320,+00:00:07:21.080,+00:00:06:39.960,148,134,+00:00:02:10.630,+00:00:14:01.040,+00:00:02:54.480,24,128,+00:00:02:17.660,+00:00:16:55.520,+00:00:08:19.530,78,112,+00:00:03:01.050,+00:00:25:15.050,+00:00:07:18.900,49,98,+00:00:03:29.950,+00:00:32:33.950,,,,,,,,,,
EWS Crans-Montana,MEN,LAMBERT Pierre,FRA,36939,99,+00:00:32:34.380,17,N/A,N/A,N/A,Development,5,97,Hotlines Nukeproof Racing,+00:00:07:46.950,113,110,+00:00:00:53.190,+00:00:07:46.950,+00:00:05:41.230,130,117,+00:00:01:37.770,+00:00:13:28.180,+00:00:03:02.380,74,109,+00:00:01:52.700,+00:00:16:30.560,+00:00:08:25.120,86,100,+00:00:02:41.680,+00:00:24:55.680,+00:00:07:38.700,105,99,+00:00:03:30.380,+00:00:32:34.380,,,,,,,,,,
EWS Crans-Montana,MEN,VOTH Laurin,GER,25451,100,+00:00:32:36.720,16,N/A,N/A,N/A,Pro,2,103,Propain Factory Enduro,+00:00:07:44.070,104,101,+00:00:00:50.310,+00:00:07:44.070,+00:00:05:30.950,104,98,+00:00:01:24.610,+00:00:13:15.020,+00:00:03:11.430,117,102,+00:00:01:48.590,+00:00:16:26.450,+00:00:08:31.680,106,103,+00:00:02:44.130,+00:00:24:58.130,+00:00:07:38.590,103,100,+00:00:03:32.720,+00:00:32:36.720,,,,,,,,,,
EWS Crans-Montana,MEN,LEONHARDT Konstantin,GER,35481,101,+00:00:32:37.070,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:51.680,123,119,+00:00:00:57.920,+00:00:07:51.680,+00:00:05:30.950,105,111,+00:00:01:32.220,+00:00:13:22.630,+00:00:03:04.680,90,104,+00:00:01:49.450,+00:00:16:27.310,+00:00:08:29.360,93,102,+00:00:02:42.670,+00:00:24:56.670,+00:00:07:40.400,108,101,+00:00:03:33.070,+00:00:32:37.070,,,,,,,,,,
EWS Crans-Montana,MEN,FINCHAM Sean,CAN,54189,102,+00:00:32:37.460,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:42.950,99,96,+00:00:00:49.190,+00:00:07:42.950,+00:00:05:36.170,125,104,+00:00:01:28.710,+00:00:13:19.120,+00:00:03:07.830,102,103,+00:00:01:49.090,+00:00:16:26.950,+00:00:08:33.110,110,104,+00:00:02:46.060,+00:00:25:00.060,+00:00:07:37.400,100,102,+00:00:03:33.460,+00:00:32:37.460,,,,,,,,,,
EWS Crans-Montana,MEN,FRESQUET Axel,FRA,23081,103,+00:00:32:43.380,13,N/A,N/A,N/A,Development,5,88,Tribe Pyrenees Gravity,+00:00:07:29.700,64,64,+00:00:00:35.940,+00:00:07:29.700,+00:00:05:29.420,100,73,+00:00:01:08.710,+00:00:12:59.120,+00:00:03:03.130,79,73,+00:00:01:24.390,+00:00:16:02.250,+00:00:09:00.180,134,107,+00:00:02:48.430,+00:00:25:02.430,+00:00:07:40.950,110,103,+00:00:03:39.380,+00:00:32:43.380,,,,,,,,,,
EWS Crans-Montana,MEN,MARFURT Silvan,SUI,22319,104,+00:00:32:43.590,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:48.900,117,114,+00:00:00:55.140,+00:00:07:48.900,+00:00:05:34.560,119,113,+00:00:01:33.050,+00:00:13:23.460,+00:00:03:11.980,123,115,+00:00:01:57.580,+00:00:16:35.440,+00:00:08:28.820,91,109,+00:00:02:50.260,+00:00:25:04.260,+00:00:07:39.330,107,104,+00:00:03:39.590,+00:00:32:43.590,,,,,,,,,,
EWS Crans-Montana,MEN,PETER Stefan,SUI,23004,105,+00:00:32:44.080,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:43.450,101,98,+00:00:00:49.690,+00:00:07:43.450,+00:00:05:33.700,114,101,+00:00:01:26.740,+00:00:13:17.150,+00:00:03:14.050,132,110,+00:00:01:53.340,+00:00:16:31.200,+00:00:08:31.960,107,108,+00:00:02:49.160,+00:00:25:03.160,+00:00:07:40.920,109,105,+00:00:03:40.080,+00:00:32:44.080,,,,,,,,,,
EWS Crans-Montana,MEN,CHAUVET Cesar,FRA,34851,106,+00:00:32:44.620,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:54.010,126,122,+00:00:01:00.250,+00:00:07:54.010,+00:00:05:28.910,95,112,+00:00:01:32.510,+00:00:13:22.920,+00:00:03:06.390,98,107,+00:00:01:51.450,+00:00:16:29.310,+00:00:08:32.810,109,106,+00:00:02:48.120,+00:00:25:02.120,+00:00:07:42.500,112,106,+00:00:03:40.620,+00:00:32:44.620,,,,,,,,,,
EWS Crans-Montana,MEN,SHIRLEY James,GBR,22351,107,+00:00:32:45.630,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:44.670,108,105,+00:00:00:50.910,+00:00:07:44.670,+00:00:05:33.200,112,102,+00:00:01:27.460,+00:00:13:17.870,+00:00:03:07.410,101,101,+00:00:01:47.420,+00:00:16:25.280,+00:00:08:42.880,119,110,+00:00:02:54.160,+00:00:25:08.160,+00:00:07:37.470,101,107,+00:00:03:41.630,+00:00:32:45.630,,,,,,,,,,
EWS Crans-Montana,MEN,BOX Archie,GBR,23201,108,+00:00:32:49.990,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:33.870,75,74,+00:00:00:40.110,+00:00:07:33.870,+00:00:05:25.700,86,74,+00:00:01:09.160,+00:00:12:59.570,+00:00:03:04.210,86,74,+00:00:01:25.920,+00:00:16:03.780,+00:00:08:20.640,81,79,+00:00:02:10.420,+00:00:24:24.420,+00:00:08:25.570,134,108,+00:00:03:45.990,+00:00:32:49.990,,,,,,,,,,
EWS Crans-Montana,MEN,BISSON Zian,FRA,26059,109,+00:00:32:52.760,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:51.830,124,120,+00:00:00:58.070,+00:00:07:51.830,+00:00:05:29.300,97,109,+00:00:01:30.720,+00:00:13:21.130,+00:00:03:10.530,113,112,+00:00:01:53.800,+00:00:16:31.660,+00:00:08:53.530,130,116,+00:00:03:11.190,+00:00:25:25.190,+00:00:07:27.570,73,109,+00:00:03:48.760,+00:00:32:52.760,,,,,,,,,,
EWS Crans-Montana,MEN,HASSFELD Joel,GER,33907,110,+00:00:32:54.110,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:54.750,127,123,+00:00:01:00.990,+00:00:07:54.750,+00:00:05:29.230,96,114,+00:00:01:33.570,+00:00:13:23.980,+00:00:03:14.780,135,117,+00:00:02:00.900,+00:00:16:38.760,+00:00:08:38.950,113,113,+00:00:03:03.710,+00:00:25:17.710,+00:00:07:36.400,98,110,+00:00:03:50.110,+00:00:32:54.110,,,,,,,,,,
EWS Crans-Montana,MEN,MUELLER Igor,SUI,22665,111,+00:00:32:57.040,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:55.680,128,124,+00:00:01:01.920,+00:00:07:55.680,+00:00:05:34.220,118,119,+00:00:01:39.490,+00:00:13:29.900,+00:00:03:05.440,94,114,+00:00:01:57.480,+00:00:16:35.340,+00:00:08:44.930,123,115,+00:00:03:06.270,+00:00:25:20.270,+00:00:07:36.770,99,111,+00:00:03:53.040,+00:00:32:57.040,,,,,,,,,,
EWS Crans-Montana,MEN,SHUCKSMITH Samuel,GBR,23007,112,+00:00:33:00.560,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:45.930,110,107,+00:00:00:52.170,+00:00:07:45.930,+00:00:05:39.120,128,116,+00:00:01:34.640,+00:00:13:25.050,+00:00:03:06.490,99,111,+00:00:01:53.680,+00:00:16:31.540,+00:00:08:41.770,117,111,+00:00:02:59.310,+00:00:25:13.310,+00:00:07:47.250,118,112,+00:00:03:56.560,+00:00:33:00.560,,,,,,,,,,
EWS Crans-Montana,MEN,MCBAIN Calum,GBR,33913,113,+00:00:33:02.440,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:09:13.630,150,147,+00:00:02:19.870,+00:00:09:13.630,+00:00:05:21.600,73,143,+00:00:02:44.820,+00:00:14:35.230,+00:00:02:54.190,22,139,+00:00:02:51.560,+00:00:17:29.420,+00:00:08:03.650,40,119,+00:00:03:19.070,+00:00:25:33.070,+00:00:07:29.370,82,113,+00:00:03:58.440,+00:00:33:02.440,,,,,,,,,,
EWS Crans-Montana,MEN,OPPLIGER Timothee,SUI,21701,114,+00:00:33:09.760,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:50.190,119,116,+00:00:00:56.430,+00:00:07:50.190,+00:00:05:47.630,139,126,+00:00:01:47.410,+00:00:13:37.820,+00:00:03:13.470,129,125,+00:00:02:13.430,+00:00:16:51.290,+00:00:08:39.790,114,118,+00:00:03:17.080,+00:00:25:31.080,+00:00:07:38.680,104,114,+00:00:04:05.760,+00:00:33:09.760,,,,,,,,,,
EWS Crans-Montana,MEN,GARCIA Tom,FRA,22226,115,+00:00:33:10.550,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:56.350,131,127,+00:00:01:02.590,+00:00:07:56.350,+00:00:05:37.150,126,122,+00:00:01:43.090,+00:00:13:33.500,+00:00:03:09.780,111,120,+00:00:02:05.420,+00:00:16:43.280,+00:00:08:42.750,118,117,+00:00:03:12.030,+00:00:25:26.030,+00:00:07:44.520,114,115,+00:00:04:06.550,+00:00:33:10.550,,,,,,,,,,
EWS Crans-Montana,MEN,OMDAL Oskar,NOR,32277,116,+00:00:33:18.920,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:42.340,96,144,+00:00:01:48.580,+00:00:08:42.340,+00:00:05:32.170,109,139,+00:00:02:24.100,+00:00:14:14.510,+00:00:03:07.090,100,137,+00:00:02:43.740,+00:00:17:21.600,+00:00:08:23.830,85,128,+00:00:03:31.430,+00:00:25:45.430,+00:00:07:33.490,93,116,+00:00:04:14.920,+00:00:33:18.920,,,,,,,,,,
EWS Crans-Montana,MEN,WIDEN Johan,SWE,39149,117,+00:00:33:19.100,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:08:02.630,136,131,+00:00:01:08.870,+00:00:08:02.630,+00:00:05:29.640,101,121,+00:00:01:41.860,+00:00:13:32.270,+00:00:03:08.710,107,119,+00:00:02:03.120,+00:00:16:40.980,+00:00:08:54.040,131,121,+00:00:03:21.020,+00:00:25:35.020,+00:00:07:44.080,113,117,+00:00:04:15.100,+00:00:33:19.100,,,,,,,,,,
EWS Crans-Montana,MEN,GONDOUIN Antoine,FRA,27800,118,+00:00:33:22.600,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:56.180,129,125,+00:00:01:02.420,+00:00:07:56.180,+00:00:05:52.970,143,131,+00:00:01:58.740,+00:00:13:49.150,+00:00:03:15.540,137,131,+00:00:02:26.830,+00:00:17:04.690,+00:00:08:43.160,120,130,+00:00:03:33.850,+00:00:25:47.850,+00:00:07:34.750,94,118,+00:00:04:18.600,+00:00:33:22.600,,,,,,,,,,
EWS Crans-Montana,MEN,BARICH Leopold,GER,22342,119,+00:00:33:26.560,0,N/A,N/A,N/A,Development,5,105,RDN Racing,+00:00:08:06.580,139,134,+00:00:01:12.820,+00:00:08:06.580,+00:00:05:40.600,129,130,+00:00:01:56.770,+00:00:13:47.180,+00:00:03:12.690,125,130,+00:00:02:22.010,+00:00:16:59.870,+00:00:08:40.590,115,125,+00:00:03:26.460,+00:00:25:40.460,+00:00:07:46.100,115,119,+00:00:04:22.560,+00:00:33:26.560,,,,,,,,,,
EWS Crans-Montana,MEN,JENSEN Henrik,GBR,25933,120,+00:00:33:27.420,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:07:39.860,91,90,+00:00:00:46.100,+00:00:07:39.860,+00:00:05:36.020,124,99,+00:00:01:25.470,+00:00:13:15.880,+00:00:03:08.250,104,99,+00:00:01:46.270,+00:00:16:24.130,+00:00:09:15.400,139,123,+00:00:03:25.530,+00:00:25:39.530,+00:00:07:47.890,119,120,+00:00:04:23.420,+00:00:33:27.420,,,,,,,,,,
EWS Crans-Montana,MEN,SCHULER Mike,SUI,37067,121,+00:00:33:29.370,0,N/A,N/A,N/A,Development,5,101,Swiss Enduro Team by Giant,+00:00:08:12.870,141,136,+00:00:01:19.110,+00:00:08:12.870,+00:00:05:49.300,141,136,+00:00:02:11.760,+00:00:14:02.170,+00:00:03:08.780,109,134,+00:00:02:33.090,+00:00:17:10.950,+00:00:08:31.650,105,126,+00:00:03:28.600,+00:00:25:42.600,+00:00:07:46.770,116,121,+00:00:04:25.370,+00:00:33:29.370,,,,,,,,,,
EWS Crans-Montana,MEN,BRIQUEZ Cyril,FRA,22135,122,+00:00:33:29.820,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,+00:00:08:01.150,135,130,+00:00:01:07.390,+00:00:08:01.150,+00:00:05:35.630,122,125,+00:00:01:46.370,+00:00:13:36.780,+00:00:03:11.930,122,124,+00:00:02:10.850,+00:00:16:48.710,+00:00:08:50.860,128,124,+00:00:03:25.570,+00:00:25:39.570,+00:00:07:50.250,122,122,+00:00:04:25.820,+00:00:33:29.820,,,,,,,,,,
